source_url,destination_url,type,reason,verified_dest_200
/d/29640-nunca-esta-jodidamente-terminado-looksmaxxing-completo-hgh-y-testosterona-100-natural-todos-gtfih,/t/anabolicos,301,4.5-removal,PENDING
/d/29756-12-grasa-corporal-o-muerte-ponerse-delgado-y-mantenerse-delgado-el-mejor-thread-en-org,/t/looksmaxing,301,4.5-removal,PENDING
/d/29835-guia-para-la-nariz,/t/softmaxing,301,4.5-removal,PENDING
/d/29909-high-iq-como-vencer-la-vidacomo-ponerse-flacocomo-detener-el-sufrimiento,/t/looksmaxing,301,4.5-removal,PENDING
/d/30204-mi-protocolo-de-bronceado-como-subhumano-nordico,/t/softmaxing,301,4.5-removal,PENDING
/d/31123-como-aumente-mi-longitud-5-in-y-circunferencia-75-in-usando-crema-dht,/t/looksmaxing,301,4.5-removal,PENDING
/d/31353-lista-de-compras-de-dieta-primal,/t/looksmaxing,301,4.5-removal,PENDING
/d/31712-la-leche-cruda-es-segura-para-tomar-y-es-la-unica-leche-que-deberias-tomar-jamas,/t/looksmaxing,301,4.5-removal,PENDING
/d/31985-chingaderas-que-comer-actualizado,/t/looksmaxing,301,4.5-removal,PENDING
/d/32059-la-guia-de-noc-kent,/t/softmaxing,301,4.5-removal,PENDING
/d/32086-mi-guia-de-skincare,/t/softmaxing,301,4.5-removal,PENDING
/d/32130-collagenmaxxing-desvanecer-cicatrices-y-pih,/t/softmaxing,301,4.5-removal,PENDING
/d/32289-rotacion-ccw-insana-por-masticar-con-los-dientes-frontales-comparado-con-las-muelas,/t/looksmaxing,301,4.5-removal,PENDING
/d/32350-guia-de-felicidadagua,/t/looksmaxing,301,4.5-removal,PENDING
/d/32453-leanmaxxing-legitimo-como-bajar-de-peso-de-forma-consistente-y-rapida,/t/looksmaxing,301,4.5-removal,PENDING
/d/32589-circulacion-sanguinea,/t/looksmaxing,301,4.5-removal,PENDING
/d/32832-estrategia-de-boost-de-testosterona-y-carga-y-suplementos,/t/anabolicos,301,4.5-removal,PENDING
/d/32875-la-mayoria-de-ustedes-no-son-feos-solo-estan-bioquimicamente-castrados-metanse-aqui,/t/anabolicos,301,4.5-removal,PENDING
/d/32945-suplementos-alternativos-a-adderall-para-aprobar-examenes,/t/looksmaxing,301,4.5-removal,PENDING
/d/33106-guia-de-eyebrowmaxxing,/t/softmaxing,301,4.5-removal,PENDING
/d/33129-gymceando-mi-1-ano-de-exp-skinnycels-gtfih,/t/looksmaxing,301,4.5-removal,PENDING
/d/33145-hgh-guia-casi-completa,/t/anabolicos,301,4.5-removal,PENDING
/d/33259-guia-para-greycels-como-no-ser-un-retrasado,/t/looksmaxing,301,4.5-removal,PENDING
/d/33363-crudo,/t/looksmaxing,301,4.5-removal,PENDING
/d/33573-el-reset-definitivo-de-la-piel,/t/softmaxing,301,4.5-removal,PENDING
/d/33633-ligo-mujeres-solo-con-mi-olor-digno-de-botb,/t/looksmaxing,301,4.5-removal,PENDING
/d/33915-guia-de-esteroides-para-gymcels,/t/anabolicos,301,4.5-removal,PENDING
/d/34493-la-forma-mas-barata-y-facil-de-desincharte-potassiumaxx,/t/softmaxing,301,4.5-removal,PENDING
/d/34661-protocolo-definitivo-de-heightmaxing-66,/t/looksmaxing,301,4.5-removal,PENDING
/d/34823-las-mejores-y-peores-drogas-low-inhib-segun-mi-experiencia-personal,/t/looksmaxing,301,4.5-removal,PENDING
/d/34840-la-unica-guia-de-heightmaxxing-que-necesitas-sin-mamadas-gtfih,/t/looksmaxing,301,4.5-removal,PENDING
/d/35056-como-comprar-y-esconder-gearcompuestos-hilo-de-esfuerzo-medio,/t/anabolicos,301,4.5-removal,PENDING
/d/35243-la-guia-definitiva-de-nootropicos-ten-motivacion-y-estamina-infinitaestudiar-hacer-dinero,/t/looksmaxing,301,4.5-removal,PENDING
/d/35301-alto-iq-respaldado-con-fuentes-arregla-tu-mandibula-recesiva-con-softmaxing,/t/looksmaxing,301,4.5-removal,PENDING
